bid,secondary_index
1394338,"5.7
"
1394682,"6
"
1394820,"5.2
"
1394932,"5.8
"
1395233,"5.4
"
1395482,"5.5
"
1395755,"5.9
"
1395895,"5.4
"
1396005,"7.2
"
1396156,"7.5
"
1396298,"6.4
"
1396453,"3.3
"
1396570,"5.6
"
1396714,"4.9
"
1396927,"6.9
"
1397319,"7
"
1397417,"4.8
"
1397603,"6.7
"
1397813,"5.7
"
1397975,"5.4
"
1398127,"6.3
"
1398298,"5.9
"
1398442,"5.8
"
1398594,"4.3
"
1398724,"5.3
"
1398831,"6.1
"
1398988,"4.7
"
1399099,"4.8
"
1399209,"5.6
"
1399319,"5.5
"
1399500,"5.3
"
1399633,"6
"
1399836,"6.1
"
1399948,"6.4
"
1400163,"6.7
"
1400328,"6.8
"
1400468,"6.7
"
1400669,"6.7
"
1400842,"5
"
1400979,"4.1
"
1401082,"6.1
"
1401297,"5.8
"
1401526,"5.8
"
1401729,"6.2
"
1401896,"0
"
1402001,"6.2
"
1402148,"6
"
1402366,"4.8
"
1402642,"6.1
"
1402753,"6.9
"
1402927,"7
"
1403097,"5.9
"
1403271,"6.6
"
1403662,"6.4
"
1403794,"5.9
"
1403989,"6.7
"
1404173,"6.4
"
1404318,"6.2
"
1404490,"6.6
"
1404624,"6.5
"
1404743,"6
"
1404928,"5.9
"
1405040,"5.7
"
1405187,"6.9
"
1405341,"5.6
"
1405482,"6.7
"
1405755,"6.7
"
1405866,"5.6
"
1405973,"6.8
"
1406135,"6.4
"
1406311,"5.6
"
1406579,"6.4
"
1406727,"7
"
1406880,"7.5
"
1407019,"5.9
"
1407273,"0.5
"
1407350,"5
"
1407523,"4.8
"
1407657,"6.4
"
1407828,"4.5
"
1408043,"6.3
"
1408190,"5.1
"
1408340,"5.8
"
1408553,"5.5
"
1408654,"6.9
"
1408854,"7.3
"
1408994,"6.8
"
1409129,"6.2
"
1409269,"3.5
"
1409380,"9
"
1409427,"5.9
"
1409563,"5.8
"
1409736,"7.2
"
1409896,"7.2
"
1410026,"5.9
"
1410192,"9
"
1410330,"7.4
"
1410582,"7.1
"
1410729,"5.9
"
1410950,"6
"
1411216,"6.4
"
1411429,"6.6
"
1411531,"4.9
"
1411701,"6
"
1411900,"6.1
"
1412157,"7.2
"
1412268,"7.5
"
1412418,"6.4
"
1412708,"7.1
"
1412911,"6.7
"
1413105,"0
"
1413230,"4.3
"
1413544,"5.6
"
1413806,"5.2
"
1414002,"7
"
1414140,"6.2
"
1414448,"6.7
"
1414583,"6.9
"
1414722,"7.1
"
1414939,"6.4
"
1415247,"5.7
"
1415566,"6.1
"
1415674,"7
"
1415786,"6.7
"
1415969,"7.2
"
1416142,"6.4
"
1416262,"5.8
"
1416415,"5.5
"
1416559,"6.2
"
1416673,"7
"
1416782,"5.7
"
1416931,"5.6
"
1417148,"6.7
"
1417255,"7.9
"
1417443,"6.6
"
1417641,"7.5
"
1417833,"5.1
"
1418022,"6
"
1418293,"5
"
1418415,"6.2
"
1418565,"6.5
"
1418771,"6.1
"
1418921,"4.9
"
1419143,"6.3
"
1419399,"5.2
"
1419575,"7.4
"
1419755,"6.9
"
1419934,"6.8
"
1420075,"6.8
"
1420183,"4.1
"
1420362,"2.5
"
1420512,"5.1
"
1420693,"4.5
"
1420794,"7.7
"
1420955,"9
"
1421082,"4.8
"
1421147,"6.8
"
1421335,"7
"
1421542,"6.1
"
1421716,"6.1
"
1421787,"7.7
"
1421968,"7.4
"
1422134,"6.3
"
1422336,"7.5
"
1422443,"0
"
1422488,"6.4
"
1422601,"6
"
1422699,"7.2
"
1422840,"5.6
"
1422956,"8.1
"
1423159,"7
"
1423290,"7.7
"
1423359,"7.5
"
1423490,"7
"
1423636,"6.4
"
1423851,"6.5
"
1424023,"0
"
1424160,"7.6
"
1424331,"7.6
"
1424504,"8.1
"
1424614,"7.5
"
1424770,"7.4
"
1424874,"7.4
"
1424978,"6.4
"
1425082,"7.9
"
1425190,"6.6
"
1425287,"7.5
"
1425432,"6.9
"
1425600,"6.7
"
1425774,"6.8
"
1425879,"7.1
"
1426023,"6.2
"
1426246,"6.9
"
1426370,"5.8
"
1426506,"6.5
"
1426624,"6.7
"
1426768,"4
"
1426917,"7.5
"
1427184,"6.5
"
1427382,"7
"
1427530,"7.2
"
1427660,"5.7
"
1427777,"6.5
"
1427918,"5
"
1428148,"7.2
"
1428297,"7
"
1428525,"6.2
"
1428677,"5.2
"
1428792,"5.2
"
1429047,"5
"
1429189,"6.2
"
1429306,"7.3
"
1429494,"4.7
"
1429654,"6.5
"
1429764,"6.1
"
1429911,"4
"
1430057,"5.9
"
1430199,"6.2
"
1430447,"7.1
"
1430669,"7.1
"
1430853,"7.1
"
1430965,"6.5
"
1431073,"6.1
"
1431222,"6.8
"
1431398,"6.4
"
1431665,"6.2
"
1431819,"7.5
"
1432014,"6.6
"
1432157,"7.3
"
1432339,"7.1
"
1432484,"3
"
1432600,"7.5
"
1432767,"7.2
"
1432874,"6.5
"
1433052,"6.8
"
1433189,"6.7
"
1433454,"7.1
"
1433587,"7.5
"
1433732,"6.6
"
1433906,"8.4
"
1434131,"6.2
"
1434267,"6.2
"
1434435,"7
"
1434525,"6.3
"
1434736,"7
"
1434838,"6.5
"
1435016,"7.1
"
1435156,"8.3
"
1435310,"7.5
"
1435487,"7.4
"
1435695,"7.7
"
1435862,"6
"
1436010,"6.5
"
1436182,"6.7
"
1436413,"6
"
1436555,"7.4
"
1436724,"7.2
"
1436833,"7.4
"
1436976,"6.9
"
1437117,"6
"
1437298,"6.2
"
1437440,"7.7
"
1437590,"7.2
"
1437720,"7
"
1437871,"6.5
"
1438124,"6.2
"
1438402,"7.1
"
1438541,"7.3
"
1438649,"4.3
"
1438764,"5.6
"
1438955,"6.7
"
1439099,"6.9
"
1439277,"7
"
1439469,"6
"
1439642,"6.9
"
1439930,"5.5
"
1440078,"5
"
1440225,"6.4
"
1440365,"7
"
1440538,"8.3
"
1440678,"6.4
"
1440851,"5.8
"
1441005,"7
"
1441209,"6.9
"
1441312,"6.1
"
1441432,"6.5
"
1441573,"6.7
"
1441765,"6.8
"
1441910,"6.6
"
1442055,"6.4
"
1442358,"4.7
"
1442625,"7.5
"
1442776,"5.4
"
1442927,"5.6
"
1443072,"7
"
1443229,"5.7
"
1443339,"6
"
1443513,"7.3
"
1443633,"6.8
"
1443789,"6.6
"
1443929,"6.3
"
1444084,"5.9
"
1444223,"7.2
"
1444371,"7.1
"
1444509,"7.6
"
1444655,"7
"
1444855,"6.7
"
1444975,"7.4
"
1445086,"7.3
"
1445222,"6.5
"
1445330,"6
"
1445506,"6.1
"
1445716,"6
"
1445859,"5
"
1445972,"6.7
"
1446260,"6.8
"
1446410,"7.2
"
1446643,"8.1
"
1446765,"6.5
"
1446836,"7.2
"
1447040,"6.6
"
1447183,"6.5
"
1447326,"6.2
"
1447539,"7.8
"
1447688,"6.7
"
1447825,"7.4
"
1448054,"6.7
"
1448243,"6.8
"
1448396,"8
"
1448563,"6.7
"
1448709,"4.5
"
1448895,"7.3
"
1449137,"6.7
"
1449296,"6.7
"
1449408,"6.3
"
1449592,"7.9
"
1449729,"6.6
"
1449834,"6.5
"
1449979,"7.1
"
1450126,"6.6
"
1450267,"5.3
"
1450403,"6.8
"
1450513,"6.9
"
1450634,"8.4
"
1450749,"6.2
"
1450926,"6.7
"
1451140,"5.5
"
1451379,"6.6
"
1451554,"5.3
"
1451700,"7.3
"
1451821,"6.4
"
1451945,"7.6
"
1452097,"6.4
"
1452313,"7.7
"
1452496,"7.3
"
1452692,"6.9
"
1452883,"7.3
"
1453068,"7.4
"
1453256,"7.1
"
1453431,"6.2
"
1453595,"6.9
"
1453703,"4.3
"
1453809,"8.7
"
1454007,"6.8
"
1454208,"8.3
"
1454384,"7.3
"
1454580,"6.3
"
1454760,"7.8
"
1454903,"7.5
"
1455045,"7.7
"
1455261,"5.5
"
1455409,"7.4
"
1455669,"5.7
"
1455888,"5.3
"
1455998,"7.1
"
1456149,"5.9
"
1456306,"5.8
"
1456448,"6.2
"
1456567,"6.4
"
1456747,"4.4
"
1456885,"6.7
"
1457023,"5.4
"
1457256,"6.3
"
1457461,"5.8
"
1457575,"7.5
"
1457686,"6.6
"
1457860,"6.5
"
1458004,"5.8
"
1458141,"6.7
"
1458376,"6.9
"
1458573,"6.1
"
1458725,"4.9
"
1458880,"8.5
"
1459167,"7.8
"
1459313,"7.1
"
1459461,"7.4
"
1459572,"7.3
"
1459707,"7.7
"
1459819,"7.1
"
1460013,"4.8
"
1460165,"8.1
"
1460294,"6.8
"
1460437,"6.3
"
1460585,"7.7
"
1460762,"7.2
"
1460913,"4.8
"
1461095,"5.8
"
1461226,"6.4
"
1461334,"7
"
1461533,"8.4
"
1461823,"5.1
"
1462038,"6.7
"
1462181,"7.5
"
1462293,"6.7
"
1462438,"2.8
"
1462540,"8.2
"
1462707,"7.5
"
1462885,"6.7
"
1463060,"6.5
"
1463279,"8.5
"
1463368,"7.5
"
1463418,"8.1
"
1463634,"5.8
"
1463845,"7.7
"
1464065,"6.2
"
1464238,"6.6
"
1464484,"2.7
"
1464663,"6.7
"
1464821,"6.2
"
1465010,"6.2
"
1465118,"6.3
"
1465356,"6.5
"
1465546,"6.4
"
1465712,"5.3
"
1465861,"7.8
"
1466115,"6.9
"
1466251,"7.2
"
1466462,"5
"
1466606,"6.6
"
1466744,"7
"
1466993,"6.5
"
1467162,"6.7
"
1467301,"7.6
"
1467406,"6.2
"
1467585,"6.5
"
1467743,"7.1
"
1467881,"6.6
"
1468063,"7.2
"
1468253,"6
"
1468364,"7.8
"
1468672,"7.5
"
1468936,"6.1
"
1469060,"6.1
"
1469217,"5.9
"
1469504,"7.6
"
1469638,"6.5
"
1469819,"4.3
"
1469925,"6.7
"
1470035,"6.2
"
1470258,"5.9
"
1470475,"6
"
1470592,"6.8
"
1470769,"7.2
"
1471005,"8
"
1471221,"7.8
"
1471376,"6.1
"
1471613,"6.3
"
1471950,"5.8
"
1472086,"7
"
1472227,"2
"
1472346,"7.3
"
1472562,"7.4
"
1472732,"6.4
"
1472946,"3.9
"
1473115,"7.5
"
1473261,"6.8
"
1473373,"5.9
"
1473513,"7.4
"
1473685,"7.3
"
1473930,"8
"
1474115,"7.1
"
1474313,"6.1
"
1474465,"5.8
"
1474694,"7.3
"
1474811,"6.2
"
1475022,"7.2
"
1475239,"6.2
"
1475356,"6.6
"
1475508,"6.9
"
1475726,"7.9
"
1475906,"6.8
"
1476073,"6.4
"
1476246,"7.2
"
1476370,"5.8
"
1476572,"6
"
1476748,"7
"
1476864,"6.5
"
1477020,"7.5
"
1477351,"6.2
"
1477532,"5.5
"
1477707,"6.4
"
1477923,"7.1
"
1478136,"6.9
"
1478254,"7.1
"
1478436,"6.3
"
1478577,"5
"
1478682,"7.6
"
1478828,"6
"
1478942,"6.2
"
1479106,"6.5
"
1479392,"5.9
"
1479528,"5.9
"
1479651,"6.4
"
1479830,"6.2
"
1479982,"6.7
"
1480126,"6.9
"
1480337,"5.8
"
1480483,"6.7
"
1480593,"5.5
"
1480781,"7.4
"
1480925,"5.8
"
1481061,"6.7
"
1481274,"7.5
"
1481424,"5.5
"
1481562,"6
"
1481787,"6.9
"
1481955,"7.8
"
1482072,"6.1
"
1482185,"7.5
"
1482407,"7.1
"
1482551,"7
"
1482752,"7.4
"
1482927,"7.2
"
1483093,"5.9
"
1483270,"6.2
"
1483414,"7.2
"
1483639,"6.5
"
1483773,"6.6
"
1483963,"7.5
"
1484141,"8.2
"
1484326,"7.1
"
1484467,"7
"
1484816,"6.5
"
1484990,"5.9
"
1485103,"6.6
"
1485290,"4.7
"
1485482,"7.4
"
1485680,"6.8
"
1485822,"1.5
"
1485983,"6.2
"
1486132,"6.2
"
1486281,"6
"
1486393,"7
"
1486511,"6.9
"
1486722,"7.1
"
1486887,"7.3
"
1487061,"7.2
"
1487243,"5.6
"
1487377,"4.2
"
1487513,"7.4
"
1487701,"7.1
"
1487953,"7
"
1488153,"6
"
1488296,"6
"
1488442,"6.4
"
1488595,"6.8
"
1488806,"6.2
"
1489040,"6.6
"
1489155,"7.1
"
1489300,"4
"
1489492,"6.4
"
1489631,"5.9
"
1489808,"7.1
"
1489918,"6.8
"
1490055,"6.8
"
1490233,"7
"
1490415,"6.7
"
1490558,"6.7
"
1490678,"7
"
1490864,"6.5
"
1491031,"7.3
"
1491134,"6.5
"
1491276,"5.1
"
1491491,"7.1
"
1491594,"6.3
"
1491808,"4.9
"
1491950,"7.4
"
1492099,"5.4
"
1492259,"6.8
"
1492530,"6.5
"
1492735,"5.3
"
1492847,"7.1
"
1492988,"7.8
"
1493225,"7.7
"
1493418,"6
"
1493636,"6.1
"
1493791,"6.2
"
1493965,"6.1
"
1494173,"5
"
1494339,"7.3
"
1494488,"5.5
"
1494652,"7.3
"
1494876,"4.9
"
1495021,"6.8
"
1495202,"5.3
"
1495373,"6.6
"
1495622,"6
"
1495801,"6.9
"
1496023,"7.2
"
1496229,"6.6
"
1496339,"7.5
"
1496602,"6.1
"
1496714,"7
"
1496901,"6.4
"
1497008,"6.6
"
1497154,"7.5
"
1497319,"7.7
"
1497458,"6.7
"
1497614,"5.5
"
1497761,"5.7
"
1497974,"7.7
"
1498096,"6.3
"
1498212,"6.1
"
1498356,"6
"
1498494,"7.4
"
1498695,"6.2
"
1498841,"5.3
"
1498992,"6.8
"
1499197,"5.6
"
1499296,"6.8
"
1499560,"6.6
"
1499710,"5.9
"
1499857,"6.5
"
1500037,"7.1
"
1500221,"5.3
"
1500500,"7.3
"
1500617,"6.1
"
1500799,"7.1
"
1500905,"7.5
"
1501198,"6
"
1501343,"6.5
"
1501472,"6.6
"
1501692,"6.4
"
1501903,"6.2
"
1502017,"6.6
"
1502134,"7.5
"
1502298,"7
"
1502414,"6
"
1502587,"7.3
"
1502742,"4.1
"
1502903,"6.2
"
1503021,"7.6
"
1503507,"7.2
"
1503663,"6.5
"
1503839,"5
"
1503996,"7.4
"
1504118,"6.6
"
1504258,"7.3
"
1504451,"7.3
"
1504657,"6.7
"
1504828,"5.8
"
1505007,"6.9
"
1505151,"7.5
"
1505260,"5.6
"
1505474,"6.4
"
1505641,"6.9
"
1505785,"6.3
"
1505891,"6.2
"
1506058,"7.2
"
1506264,"0
"
1506373,"5.7
"
1506620,"5.4
"
1506808,"8
"
1506849,"6.6
"
1507065,"6.7
"
1507230,"7.6
"
1507403,"5.9
"
1507641,"5.4
"
1507808,"6.7
"
1507991,"4.8
"
1508107,"4.7
"
1508218,"7.7
"
1508338,"6.6
"
1508548,"5.9
"
1508684,"7.4
"
1508884,"5.5
"
1509070,"6.4
"
1509271,"7.1
"
1509480,"6.3
"
1509725,"6.3
"
1509906,"6.8
"
1510137,"6.9
"
1510322,"6.1
"
1510425,"5.6
"
1510628,"5.2
"
1510814,"4.9
"
1510952,"7
"
1511104,"6.2
"
1511486,"6.8
"
1511757,"6.6
"
1511893,"5.7
"
1512117,"7.1
"
1512264,"5.9
"
1512409,"6.9
"
1512555,"6
"
1512722,"7.1
"
1512934,"6.2
"
1513111,"6.5
"
1513223,"6.1
"
1513368,"6.4
"
1513541,"5.9
"
1513797,"6.5
"
1514032,"5.7
"
1514214,"5
"
1514398,"5
"
1514438,"5.1
"
1514576,"7.5
"
1514726,"5.8
"
1514876,"5.6
"
1515033,"7.1
"
1515159,"6.5
"
1515315,"7.4
"
1515556,"8.2
"
1515705,"6.5
"
1515920,"4.6
"
1516136,"6
"
1516235,"5.2
"
1516400,"6.2
"
1516577,"5.9
"
1516692,"6.5
"
1516876,"5.4
"
1517003,"6.9
"
1517177,"5.8
"
1517359,"7.3
"
1517542,"7.7
"
1517712,"6.1
"
1517860,"6
"
1518054,"6.7
"
1518237,"5.9
"
1518425,"5.8
"
1518601,"6.3
"
1518815,"6.4
"
1518958,"6.4
"
1519100,"6.2
"
1519286,"6.7
"
1519481,"6.8
"
1519696,"6
"
1519848,"4.3
"
1520021,"6.4
"
1520266,"6.6
"
1520373,"6.6
"
1520589,"6
"
1520760,"7.2
"
1520951,"5
"
1521159,"6.3
"
1521276,"5.1
"
1521394,"7.3
"
1521662,"7.2
"
1521894,"6.6
"
1522148,"5.7
"
1522367,"7.8
"
1522493,"4.9
"
1522594,"7.2
"
1522767,"6.8
"
1522902,"7.3
"
1523004,"6.6
"
1523156,"7.2
"
1523307,"5.7
"
1523476,"4.7
"
1523577,"7.1
"
1523693,"7
"
1524006,"5.5
"
1524243,"6.1
"
1524574,"4.4
"
1524779,"6.6
"
1525002,"6.8
"
1525127,"6.1
"
1525283,"5.8
"
1525423,"5.8
"
1525662,"6
"
1525800,"7.3
"
1525996,"6
"
1526107,"6.7
"
1526300,"5.3
"
1526411,"7.4
"
1526610,"7.6
"
1526736,"6.8
"
1526860,"5.4
"
1527003,"10
"
1527174,"7.6
"
1527392,"7.2
"
1527532,"5
"
1527643,"7.5
"
1527780,"5.8
"
1527890,"7.5
"
1528000,"6.6
"
1528171,"5.6
"
1528354,"6.6
"
1528560,"6.4
"
1528696,"7.7
"
1528932,"5.9
"
1529132,"5.7
"
1529352,"7.1
"
1529459,"4.5
"
1529629,"5.6
"
1529769,"5.5
"
1529946,"6.1
"
1530128,"7
"
1530314,"7.2
"
1530452,"5.6
"
1530617,"5.9
"
1530754,"5.6
"
1530958,"8
"
1531171,"5.5
"
1531283,"6.6
"
1531474,"6.7
"
1531651,"6.4
"
1531786,"6.5
"
1531986,"6.5
"
1532128,"5.8
"
1532306,"6.2
"
1532463,"7.7
"
1532604,"7.3
"
1532910,"5.5
"
1533023,"5
"
1533156,"7
"
1533302,"6.4
"
1533405,"6.6
"
1533512,"4.8
"
1533616,"5.5
"
1533819,"6.4
"
1533921,"5.9
"
1534068,"8
"
1534211,"5.4
"
1534319,"5.9
"
1534452,"7.4
"
1534566,"5.6
"
1534746,"6.8
"
1534988,"5.7
"
1535126,"8
"
1535271,"4.6
"
1535499,"7
"
1535676,"5.8
"
1535847,"6.1
"
1535992,"5.9
"
1536247,"6.5
"
1536389,"6.5
"
1536630,"7
"
1536766,"5
"
1536899,"5.8
"
1536999,"5.6
"
1537167,"7
"
1537287,"7.2
"
1537463,"6.3
"
1537655,"6.3
"
1537809,"7.4
"
1538011,"7.2
"
1538187,"7.1
"
1538329,"3.2
"
1538534,"4.5
"
1538716,"6.3
"
1539020,"5.9
"
1539154,"7.3
"
1539262,"6.5
"
1539378,"6.5
"
1539543,"6.2
"
1539745,"4.8
"
1539888,"7.6
"
1540064,"7.1
"
1540180,"5.3
"
1540318,"5.9
"
1540543,"5.2
"
1540748,"7.2
"
1540895,"6.2
"
1541072,"4.9
"
1541273,"7.5
"
1541421,"7.5
"
1541570,"7
"
1541686,"7.4
"
1541858,"6.9
"
1542014,"5.3
"
1542126,"6.4
"
1542276,"4.1
"
1542421,"7.3
"
1542565,"7.1
"
1542703,"6.2
"
1543014,"6.8
"
1543162,"6.9
"
1543498,"3.9
"
1543676,"0
"
1543755,"6.4
"
1543964,"5.7
"
1544141,"6.6
"
1544360,"5
"
1544533,"6.3
"
1544892,"6.1
"
1545082,"4.8
"
1545251,"5.6
"
1545433,"5
"
1545604,"6.7
"
1545807,"6.3
"
1545944,"7.3
"
1546111,"4.6
"
1546223,"7
"
1546477,"3.9
"
1546690,"6.7
"
1546972,"7
"
1547145,"5.7
"
1547331,"4.7
"
1547484,"4.5
"
1547718,"5
"
1547867,"6.3
"
1548038,"5.6
"
1548180,"6
"
1548282,"2.5
"
1548418,"7.4
"
1548613,"6.5
"
1548762,"7.2
"
1548994,"5.2
"
1549106,"5.1
"
1549288,"7.2
"
1549497,"4.6
"
1549661,"7.7
"
1549807,"5.5
"
1549947,"6.5
"
1550201,"6
"
1550525,"5
"
1550694,"7.2
"
1550893,"6.7
"
1550945,"7.2
"
1551159,"7.7
"
1551384,"6.1
"
1551571,"5.6
"
1551803,"6.7
"
1552012,"6.9
"
1552155,"6
"
1552360,"6.8
"
1552581,"7
"
1552756,"5.1
"
1552866,"7
"
1552993,"5.3
"
1553161,"6.5
"
1553333,"7.1
"
1553441,"5.8
"
1553581,"8
"
1553815,"6.6
"
1553983,"5
"
1554192,"7.6
"
1554300,"6.8
"
1554490,"5.7
"
1554705,"7
"
1554822,"6.1
"
1555003,"7.4
"
1555178,"6.7
"
1555377,"5
"
1555520,"1.5
"
1555612,"6.7
"
1555751,"5.7
"
1555897,"6.2
"
1555964,"6
"
1556108,"6
"
1556267,"6
"
1556420,"6.5
"
1556521,"6
"
1556742,"5.7
"
1556880,"4.2
"
1557017,"6.9
"
1557200,"5.8
"
1557400,"6.3
"
1557687,"6.6
"
1557904,"6.2
"
1558093,"5.2
"
1558274,"6.6
"
1558526,"4.5
"
1558720,"6.4
"
1558930,"5.9
"
1558999,"5.9
"
1559159,"6.7
"
1559354,"5.5
"
1559501,"8.4
"
1559658,"4.4
"
1559973,"4.6
"
1560178,"6.8
"
1560287,"6.3
"
1560421,"4.4
"
1560649,"6.2
"
1560810,"5.7
"
1560955,"7.4
"
1561086,"5.1
"
1561293,"6.9
"
1561512,"6.7
"
1561686,"7
"
1561878,"5.5
"
1562130,"6.1
"
1562246,"6.6
"
1562543,"6.7
"
1562725,"6
"
1562928,"6
"
1563034,"5
"
1563203,"6
"
1563376,"7.5
"
1563548,"6.9
"
1563778,"6.8
"
1563991,"6.9
"
1564155,"6.4
"
1564322,"6.5
"
1564479,"3.9
"
1564770,"5.3
"
1564971,"6.7
"
1565114,"6
"
1565262,"5.8
"
1565396,"0
"
1565561,"6
"
1565704,"7.5
"
1565833,"7.2
"
1566004,"5.9
"
1566153,"6.3
"
1566324,"4.4
"
1566532,"6.8
"
1566694,"7.8
"
1566867,"6.8
"
1567045,"6.3
"
1567222,"7.1
"
1567385,"6.7
"
1567615,"3.7
"
1567759,"5.8
"
1568028,"3.8
"
1568193,"7.9
"
1568363,"3.6
"
1568516,"5.7
"
1568691,"6.1
"
1568835,"7.1
"
1569006,"8.1
"
1569198,"7
"
1569286,"6.9
"
1569458,"7.5
"
1569617,"7.8
"
1569699,"5.4
"
1569883,"4.7
"
1570057,"6
"
1570289,"6.1
"
1570432,"8.1
"
1570611,"7.5
"
1570956,"6.7
"
1571094,"7.2
"
1571318,"7.3
"
1571430,"5.5
"
1571615,"6.1
"
1571860,"6.6
"
1572051,"6.8
"
1572231,"4.5
"
1572427,"6.1
"
1572606,"5.7
"
1572744,"4.1
"
1572968,"5
"
1573038,"7.7
"
1573179,"7.2
"
1573335,"4.4
"
1573514,"7.3
"
1573726,"6.7
"
1573833,"5.5
"
1574110,"2.1
"
1574235,"5.8
"
1574382,"5.8
"
1574520,"6.3
"
1574637,"5.5
"
1574702,"6.3
"
1574859,"5.1
"
1575057,"7.5
"
1575417,"6
"
1575602,"6.9
"
1575723,"6.8
"
1575923,"6.6
"
1576159,"6.9
"
1576460,"5.4
"
1576638,"2.9
"
1576834,"6.7
"
1576977,"5.8
"
1577044,"7.5
"
1577303,"6.2
"
1577411,"8
"
1577544,"6.4
"
1577719,"4.7
"
1577793,"5.8
"
1577977,"4.9
"
1578118,"6.5
"
1578316,"7.3
"
1578444,"7.5
"
1578671,"5.3
"
1578765,"5.3
"
1578908,"5.2
"
1579015,"5.1
"
1579176,"7.5
"
1579343,"6.1
"
1579575,"6.3
"
1579753,"7
"
1579932,"6.8
"
1580133,"7.7
"
1580351,"6.3
"
1580569,"4.2
"
1580797,"7.4
"
1580944,"4.8
"
1581161,"7.5
"
1581357,"7.2
"
1581487,"6.2
"
1581622,"5.4
"
1581738,"6.4
"
1581931,"6.3
"
1582084,"5.5
"
1582296,"7.3
"
1582494,"5.9
"
1582640,"5.7
"
1582782,"5.7
"
1583135,"6.4
"
1583281,"6
"
1583448,"7.6
"
1583528,"6.9
"
1583839,"7
"
1583976,"4.3
"
1584158,"7.6
"
1584359,"7
"
1584494,"7.4
"
1584655,"7.2
"
1585064,"7.5
"
1585209,"6.3
"
1585359,"6.3
"
1585559,"6.3
"
1585689,"6.9
"
1585826,"4.5
"
1585969,"6
"
1586111,"5.7
"
1586222,"6.7
"
1586379,"4.2
"
1586493,"7.7
"
1586761,"6.4
"
1586967,"6.6
"
1587108,"6.9
"
1587245,"5.5
"
1587488,"5.9
"
1587683,"4.8
"
1587852,"8.2
"
1588026,"5.9
"
1588434,"7.2
"
1588607,"6.3
"
1588913,"5.6
"
1589018,"6.1
"
1589136,"6.6
"
1589462,"5
"
1589617,"5
"
1589786,"7.8
"
1589898,"6.3
"
1590042,"5
"
1590270,"6.1
"
1590495,"6.5
"
1590635,"6.2
"
1590894,"5.9
"
1591029,"4.7
"
1591096,"6.3
"
1591294,"6.4
"
1591493,"5.8
"
1591635,"7
"
1591771,"5.8
"
1591986,"7.2
"
1592100,"6
"
1592170,"4.6
"
1592335,"6.2
"
1592616,"7
"
1592760,"2.6
"
1592991,"6
"
1593183,"5.8
"
1593294,"6.8
"
1593475,"5.4
"
1593662,"4.3
"
1593810,"6.4
"
1594045,"3
"
1594153,"6.2
"
1594325,"6.1
"
1594461,"6.3
"
1594701,"6
"
1594914,"6.6
"
1595151,"5.5
"
1595289,"0
"
1595407,"6.7
"
1595510,"6.9
"
1595681,"7.1
"
1595917,"7.3
"
1596142,"5.1
"
1596284,"6.4
"
1596358,"5.4
"
1596495,"6.3
"
1596743,"6.1
"
1596903,"5.8
"
1597078,"6.2
"
1597226,"6
"
1597332,"4.3
"
1597435,"5.3
"
1597745,"6.8
"
1597857,"5.9
"
1597991,"7.3
"
1598179,"6.1
"
1598320,"6.7
"
1598512,"5.3
"
1598809,"6.1
"
1599031,"6.6
"
1599201,"6.6
"
1599301,"7.3
"
1599496,"3.9
"
1599680,"7.3
"
1599875,"3.7
"
1600134,"5.8
"
1600280,"6.4
"
1600452,"6.2
"
1600760,"5.8
"
1600975,"4.7
"
1601141,"4.8
"
1601403,"6.3
"
1601583,"6.4
"
1601805,"6.7
"
1601950,"7.1
"
1602159,"7.8
"
1602306,"6.8
"
1602373,"6.9
"
1602510,"6.8
"
1602847,"5.6
"
1603113,"6.7
"
1603215,"4.2
"
1603358,"5.8
"
1603520,"5.8
"
1603785,"6.9
"
1603958,"7.3
"
1604106,"6.1
"
1604222,"5.3
"
1604478,"4.7
"
1604643,"5.8
"
1604876,"6.9
"
1605071,"5.5
"
1605222,"7
"
1605335,"5.9
"
1605452,"6
"
1605644,"6.8
"
1605805,"6.2
"
1606039,"6.2
"
1606197,"5.4
"
1606413,"0
"
1606518,"5.3
"
1606632,"6
"
1606914,"5.2
"
1607179,"6.2
"
1607416,"6.7
"
1607529,"6.9
"
1607667,"5.4
"
1607772,"10
"
1607929,"4.9
"
1608084,"5.6
"
1608249,"6.7
"
1608459,"5.8
"
1608683,"7.9
"
1608810,"7.4
"
1608922,"6.1
"
1609032,"7
"
1609149,"4.1
"
1609311,"7.1
"
1609503,"7.3
"
1609782,"5.5
"
1609901,"7.3
"
1610117,"7.3
"
1610319,"7.3
"
1610508,"7.2
"
1610751,"7.1
"
1610936,"4.9
"
1611105,"6.9
"
1611213,"7.4
"
1611326,"7.6
"
1611467,"7.5
"
1611649,"5.5
"
1611836,"7.4
"
1612110,"7
"
1612253,"6.2
"
1612445,"5.5
"
1612689,"5.9
"
1612972,"6.3
"
1613078,"4.8
"
1613225,"7.3
"
1613354,"3.5
"
1613536,"7.5
"
1613723,"6
"
1613901,"7.1
"
1614095,"5.2
"
1614292,"5.8
"
1614442,"6.5
"
1614588,"7.4
"
1614967,"6.7
"
1615083,"8
"
1615288,"5.3
"
1615461,"4
"
1615641,"6
"
1615879,"5.6
"
1616124,"5.5
"
1616268,"5.5
"
1616509,"5.9
"
1616737,"5.8
"
1616882,"6.2
"
1617057,"6.6
"
